Easy Car Repair & Service (permanently closed),1240 W. Anderson St.,2015-2022,"28.536201427207036, -81.3967533848587"
IDrive Rent a Car and Sales,1246 W. Anderson St.,2015-2022,"28.536129880775427, -81.39683588150368"
DnDz Photography,506 S. Lee Ave.,2015-2022,"28.53612085209302, -81.39130176106494"
EXPECT EXCEPTIONAL!,618 S. Lakeland Ave.,2015-2022,"28.53487190034603, -81.40665632122769"
Nikki's Place,742 W. Carter St.,2015-2022,"28.534548758251205, -81.3907871868652"
Lift Orlando,2043 Jacobs Pl.,2015-2022,"28.534146900315303, -81.40741372122778"
Boys & Girls Club of Central Florida,700 S. Lakeland Ave.,2015-2022,"28.534122150090603, -81.40673026106509"
The True Apostolic Church of Jesus Christ,716 S. Lee Ave.,2015-2022,"28.53408087572434, -81.39154790339498"
Lloyd's of Shelton Auto Glass,136 America St Unit 34,2015-2022,"28.53356270140927, -81.3812261899001"
Mid-Florida Pools&comma; Inc,714 Franklin Ln.,2015-2022,"28.53355106711515, -81.38243560210731"
Push.,101 Ernestine St.,2015-2022,"28.532861610986075, -81.38037819012793"
Griffin Park Housing Project,520 Callahan Dr.,2015-2022,"28.53274371618121, -81.38577065119999"
Axiom Bank,715 S. Goldwyn Ave.,2015-2022,"28.532387749936532, -81.4177035322301"
Panama Jack,230 Ernestine St.,2015-2022,"28.532232368128774, -81.38227382978263"
Well water services inc,813 Avondale Ave.,2015-2022,"28.531958579042715, -81.38720653223002"
King Wheel Repair,1230 Cypress St.,2015-2022,"28.531948164794105, -81.39644775006327"
Orlando Coffee Roasters&comma; Inc.,1401 W. Gore St. # 3,2015-2022,"28.53149212678948, -81.39987636415357"
GORE STREET CARRIER ANNEX,1325 W. Gore St.,2015-2022,"28.53147048099612, -81.39853100094759"
Tax Relief Settlement,325 W. Gore St.,2015-2022,"28.53145589848294, -81.3836402002769"
In Bloom Florist,325 W. Gore St.,2015-2022,"28.53145589848294, -81.3836402002769"
Triangle Reprographics Inc,850 S. Hughey Ave.,2015-2022,"28.531396249851962, -81.38296430529518"
Beyond the Leash Dog Training,115 W. Gore St.,2015-2022,"28.53135973275424, -81.38072515861772"
Sisom Thin Film,1209 W. Gore St.,2015-2022,"28.531357906872373, -81.39556386536516"
Happy Times Learning Academy,1215 W. Gore St.,2015-2022,"28.531352919813752, -81.39572199420019"
R L Burns&comma; Inc.,1203 W. Gore St.,2015-2022,"28.53134370687291, -81.39527186536515"
Premium Sign Shop Pros,201 W. Gore St.,2015-2022,"28.53129628098826, -81.38095536536517"
Alpha Roofing And Sheet Metal,1477 W. Gore St.,2015-2022,"28.53128420687566, -81.40060856536512"
Fulmore Chiropractic,1500 W. Gore St.,2015-2022,"28.53093581985106, -81.4006647365301"
U-Haul Neighborhood Dealer,626 W. Gore St.,2015-2022,"28.530900119854348, -81.38859222978266"
Bail Bonds By Dina Edwards,1512 W. Gore St.,2015-2022,"28.53089410689323, -81.4010513009476"
Chama Business Center,1512 W. Gore St. suite d,2015-2022,"28.53089410689323, -81.4010513009476"
Superior Design,820 W. Gore St.,2015-2022,"28.530803706897157, -81.39133090094762"
Pro Gear & Transmission,906 W. Gore St.,2015-2022,"28.530789893931708, -81.39162769420018"
JCB Construction Inc,800 W. Gore St.,2015-2022,"28.530751780964028, -81.39007189420018"
Al's Liquor,700 W. Gore St.,2015-2022,"28.530718093931597, -81.38927646536514"
Associates in Urogynecology,70 W. Gore St. Suite 201,2015-2022,"28.530541493931675, -81.37934776536511"
Cornerstone Conceptions&comma; Inc.,927 S. Goldwyn Ave. Ste. 211,2015-2022,"28.53053625359449, -81.41774953223015"
Repaint Florida LLC,1011 S. Division Ave.,2015-2022,"28.529640001762136, -81.38460903223013"
Mears Transportation - Human Resource Office,1017 S. Division Ave.,2015-2022,"28.52945637572701, -81.38442818990019"
Roberts Oxygen,1105 S. Division Ave.,2015-2022,"28.52894037572741, -81.38408286106517"
Ghost White,1606 Camerbur Dr.,2015-2022,"28.528639601852287, -81.40195673223013"
MarshallXport Corporation,1111 S. Division Ave.,2015-2022,"28.52863667572735, -81.38426576106517"
Orlando Fun Party Rentals,1615 Camerbur Dr.,2015-2022,"28.5286222018537, -81.40216013223021"
Commercial Millworks Inc,1120 S. Hughey Ave. a,2015-2022,"28.52845304959029, -81.38266407646012"
C & S Supply of Orlando Inc,1120 S. Hughey Ave.,2015-2022,"28.52845304959029, -81.38266407646012"
Slate-Lite North America,1620 Camerbur Dr.,2015-2022,"28.52839012802267, -81.40236358990022"
induzone llc,1609 Camerbur Dr.,2015-2022,"28.52837047572755, -81.40193673223013"
C&B Glass&comma; Mirror And Shower Doors,1612 Camerbur Dr.,2015-2022,"28.52837047572755, -81.40192600339509"
Flash Electric-Central Fl,1239 Columbia St.,2015-2022,"28.52822890188923, -81.3963720033951"
GLOBAL WHOLESALE USED CLOTHING + SHOES DISTRIBUTION HQ,1701 Acme St.,2015-2022,"28.528227946257, -81.40390607"
AMERICAN VINTAGE FACTORY OUTLET,1701 Acme St. A,2015-2022,"28.528227946257, -81.40390607"
Florida Retina Institute,95 Columbia St.,2015-2022,"28.52810565424821, -81.38048588990019"
Evermore Sound,1633 Acme St.,2015-2022,"28.5281008808467, -81.4022691"
Masonry Accessories&comma; Inc,1717 Acme St.,2015-2022,"28.528057159376864, -81.40409876583011"
Florida Roofing Depot Corp,1647 Acme St.,2015-2022,"28.5279909070242, -81.40298977"
Barton Engineering Solutions,1120 S. Division Ave.,2015-2022,"28.52781874953046, -81.38504983223015"
Creative Car Audio,1636 Acme St.,2015-2022,"28.5277921939329, -81.4025915"
Quality Automotive Repairs,1220 Columbia St.,2015-2022,"28.527697532995276, -81.39592060339513"
Superior Artistic Textures,1650 Acme St.,2015-2022,"28.527682807038, -81.40303659"
Del Rio Heavy Equipment Repair LLC,1236 Columbia St.,2015-2022,"28.527652428155136, -81.39627906106523"
Orlando Health Center for Innovation,1126 S. Division Ave.,2015-2022,"28.52765134951559, -81.3849594322301"
Florida Universal Roofing Inc,1808 Acme St.,2015-2022,"28.527642654376095, -81.40517506296575"
City of Orlando Parks Division,1206 Columbia St.,2015-2022,"28.5275748757279, -81.39525580339513"
Central Florida Metal Shop,1662 Acme St.,2015-2022,"28.5275530070438, -81.40348203"
World Drivetrain,1724 Acme St.,2015-2022,"28.527532066592666, -81.40463097749765"
Piercey Studios,1714 Acme St.,2015-2022,"28.5275271594954, -81.40384166583013"
Dave's Dumpsters,1812 Acme St.,2015-2022,"28.527517301956703, -81.40499556296578"
Alsco Uniforms,1213 S. Division Ave.,2015-2022,"28.52745747572798, -81.38405803223017"
Coffee Roasters Alliance LLC,1220 Atlanta Ave.,2015-2022,"28.527150980765214, -81.38346016106527"
Fontana Coffee & Tea,1220 Atlanta Ave.,2015-2022,"28.527150980765214, -81.38346016106527"
City of Orlando Parks Operations,1075 Grand St.,2015-2022,"28.52714430198668, -81.39495728990026"
Caroll's Catering and Special Events,1317 Grand St.,2015-2022,"28.526706454624247, -81.39773736106525"
Orlando Brewing,1301 Atlanta Ave.,2015-2022,"28.5264321546979, -81.38261193223025"
Grand Market,950 Grand St.,2015-2022,"28.526376507373154, -81.39283293223029"
Optimum Car Care LLC,1322 Grand St.,2015-2022,"28.52622902305053, -81.39819098990026"
HIGH QUALITY AUTO SALES ( Used Auto Parts ),1200 Grand St.,2015-2022,"28.526141902077075, -81.39524256106522"
Keystone Automotive,1010 Grand St.,2015-2022,"28.526087002081972, -81.39328573223025"
Unique Auto,1325 Indiana St.,2015-2022,"28.525925459000476, -81.39816066282278"
Orlando Health ELLiE Education Center,1309 S. Division Ave.,2015-2022,"28.525886622989418, -81.38428253223016"
Grand Avenue Neighborhood Center,800 Grand St.,2015-2022,"28.525601422938497, -81.39047204174558"
CRASH CREW CONSTRUCTION&comma; LLC,1732 Indiana St.,2015-2022,"28.525510449328834, -81.40435736296588"
Sky Gallery,1524 Indiana St.,2015-2022,"28.525302675732743, -81.40031707646027"
Inmates of the Cross Ministries,1123 W. Conroy St.,2015-2022,"28.524925913149175, -81.39604287889959"
D&D Smith Constructors&comma; LLC,519 Conroy St.,2015-2022,"28.524901033993256, -81.38559583785852"
ACCEL MOTORSPORTS INC,511 Conroy St.,2015-2022,"28.524862428985678, -81.38506265514647"
Sonoco Recycling,1417 Atlanta Ave.,2015-2022,"28.524649628693645, -81.38249386106533"
Liles Electric Inc,520 Conroy St.,2015-2022,"28.52446360222797, -81.38553528990033"
Prestige Auto Trending,1240 W. Conroy St.,2015-2022,"28.524305402242188, -81.39612223223021"
Powered By Ford,1520 S. Division Ave.,2015-2022,"28.523998322652577, -81.38492040339524"
Taylor Farms,1601 Atlanta Ave.,2015-2022,"28.52357295546647, -81.38248313223029"
Kingdom Hall of Jehovah's Witnesses,1701 S. Lee Ave.,2015-2022,"28.523521402312873, -81.39059133223024"
Volt Electrical Services,1610 S. Division Ave.,2015-2022,"28.523207975730354, -81.38501703223035"
American Eagle Concrete Services,1705 S. Division Ave.,2015-2022,"28.522966802362582, -81.38439396106534"
TRS Wireless,1711 S. Division Ave.,2015-2022,"28.522629349069437, -81.38442643223026"
Comtel Networks LLC,1700 S. Division Ave.,2015-2022,"28.52253267573074, -81.3849361322303"
Barnes Supply Corporation,1719 S. Division Ave.,2015-2022,"28.522034402446558, -81.38431943223031"
NIS Print,1809 S. Division Ave.,2015-2022,"28.521840529197895, -81.3843252322303"
Custom Welding By Law,1800 S. Division Ave.,2015-2022,"28.521822448997618, -81.38510288990035"
World of Independence,1804 S. Division Ave.,2015-2022,"28.521665473252362, -81.38511365767009"
Teer Audio Visual,1814 S. Division Ave.,2015-2022,"28.521312775731488, -81.38509220339527"
Zelznak Inc,1820 S. Division Ave.,2015-2022,"28.52112234893531, -81.38511366106535"
FLX Courier,1824 S. Division Ave.,2015-2022,"28.52088454891424, -81.3850540033953"
Frost Custom Cabinetry,1830 Atlanta Ave.,2015-2022,"28.52068482940489, -81.3834816610654"
Trademark Metals Recycling,317 W. Kaley St.,2015-2022,"28.52062687573183, -81.38245583223035"
Orlando Auto Mall,515 W. Kaley St.,2015-2022,"28.520547675732008, -81.38533020339527"
The Companies of Nassal,415 W. Kaley St.,2015-2022,"28.520509375731887, -81.3837982033953"
Black Leaf Signs,1840 S. Division Ave.,2015-2022,"28.520507702583895, -81.38510293223038"
Labor Finders Orlando,401 W. Kaley St.,2015-2022,"28.520428975732013, -81.38339633223035"
Bethel Tabernacle,1401 Kaley Ave.,2015-2022,"28.52026474885909, -81.39939517456028"
GOFLLC,1430 Kaley Ave.,2015-2022,"28.519783234308655, -81.40048990094769"
Pax Villa Funeral Homes,1236 W. Kaley St.,2015-2022,"28.51975704871275, -81.39620420330436"
Kaley Square,1030 Kaley Ave.,2015-2022,"28.519739702551778, -81.39416873213985"
Rebuilding Together of Central Florida,1030 Kaley Ave.,2015-2022,"28.519739702551778, -81.39416873213985"
Emmanuel Fellowship and Worship Center,1030 Kaley Ave.,2015-2022,"28.519739702551778, -81.39416873213985"
Reboth Church,1316 Kaley Ave.,2015-2022,"28.519725521890845, -81.39853783223033"
ASI Landscape Management,2007 S. Division Ave.,2015-2022,"28.519259594846833, -81.38406688990048"
Conrad Yelvington Distributors&comma; Shop,1921 S. Division Ave.,2015-2022,"28.519257548769616, -81.38388996106544"
Würth,2077 S. Division Ave.,2015-2022,"28.518347921645525, -81.38445993223041"
Cumberland International Trucks,2110 S. Division Ave.,2015-2022,"28.517852775733303, -81.38548943223041"
Vital Signs of Orlando Inc,2111 S. Division Ave.,2015-2022,"28.517830148642922, -81.38385743223041"
Austin Historical,2113 S. Division Ave.,2015-2022,"28.517810921549614, -81.38442646106546"
Preferred Materials,2201 S. Division Ave.,2015-2022,"28.517314402871165, -81.38447666106543"
Orlando Flower Market,535 W. Grant St.,2015-2022,"28.516884475733836, -81.38591893223041"
Jack the Plumbing Pro,535 W. Grant St. STE 159,2015-2022,"28.516884475733836, -81.38591893223041"
Husky Floors,531 W. Grant St.,2015-2022,"28.516868684448408, -81.38582221873553"
Best Choice Nuts Candy & Spec,549 W. Grant St.,2015-2022,"28.516850984454667, -81.38644494757062"
Grant Street Flower Market,537 W. Grant St.,2015-2022,"28.516726784499248, -81.38596458990051"
US Installation Group,543 W. Grant St.,2015-2022,"28.516726057306688, -81.38620021873557"
Spectra Gutter Systems Orlando,507 W. Grant St.,2015-2022,"28.51672325730764, -81.38507276106543"
DC Foam Inc (Carpet Pad Recycling),523 W. Grant St.,2015-2022,"28.516716557309437, -81.38550273223046"
LandiManticS,1605 W. Grant St.,2015-2022,"28.516513167584836, -81.40181723657128"
Titam America,420 W. Grant St.,2015-2022,"28.516378248513846, -81.38319173223043"
Orlando Kitchen and Bath Gallery,440 W. Grant St a,2015-2022,"28.516265075734196, -81.38367110339536"
Maruti Transportation,2301 S. Division Ave.,2015-2022,"28.516240157437327, -81.38434533223048"
Airgas Store,2601 S. Division Ave.,2015-2022,"28.51533650304906, -81.38419030339541"
Art Tech Hair Studio,2700 Alamo Dr.,2015-2022,"28.514562872938324, -81.38764803218956"
Aramark Uniform Services,2741 S. Division Ave.,2015-2022,"28.51366360319946, -81.38352456106553"
Full Gospel Faith Fellowship Church (FGFFCORLANDO),3009 Lauressa Ln.,2015-2022,"28.511209806532673, -81.41013371873566"
Shree Hanuman Mandir,3119 Lauressa Ln.,2015-2022,"28.51031754797534, -81.41017953223061"
Pattern LLC,2845 L B McLeod Rd.,2015-2022,"28.51025739929414, -81.41368347890236"
